Timeframe,Prediction,Accuracy,Precision,Recall,F1_Score,Hit_Rate,Long_Average_RoR,Long_Investment,Long_Return,Short_Average_RoR,Short_Investment,Short_Return
30.0,1.0,0.6231046931407942,0.5224750043176607,0.47213745794299516,0.49396875847415894,0.6231046931407942,-0.0005340806858413155,9900.0,-6.966914466122121,0.0006625084680674997,17800.0,18.926485740537903
30.0,5.0,0.4555956678700361,0.5975835503765369,0.44218336117993745,0.49775626654955335,0.4555956678700361,0.001009253042321104,12680.0,9.04266306206689,-9.275818666891669e-05,15020.0,-21.983392108168697
30.0,30.0,0.5394736842105263,0.6098499508773074,0.5164391146428465,0.5489529266049866,0.5394736842105263,0.009222327079777978,13200.0,143.07247709916015,0.0006207448606749495,14160.0,-10.264228239146036
