Timeframe,Prediction,Accuracy,Precision,Recall,F1_Score,Hit_Rate,Long_Average_RoR,Long_Investment,Long_Returns,Long_RoR,Short_Average_RoR,Short_Investment,Short_Returns,Short_RoR,Total_Investment,Total_Returns,Total_RoR
7.0,1.0,0.6497175141242938,0.4845360824742268,0.3884297520661157,0.43119266055045874,0.6497175141242938,0.00036811233631334884,9700.0,9922.449094804526,1.0229328963716007,0.0003012504442565071,25700.0,25669.288530026977,0.9988050011683649,35400.0,36672.10335102722,1.0359351229103733
7.0,5.0,0.5457142857142857,0.5343511450381679,0.4166666666666667,0.4682274247491639,0.5457142857142857,0.0022785380944914477,13100.0,13839.047602785395,1.0564158475408698,0.0025337364559646024,21900.0,22569.034438462204,1.0305495177380002,35000.0,38973.29903314791,1.1135228295185118
14.0,1.0,0.6570605187319885,0.5,0.33613445378151263,0.4020100502512563,0.6570605187319885,0.001176705725473973,8000.0,8639.87791139815,1.0799847389247688,0.0005220904108110308,26700.0,28397.750748057566,1.0635861703392346,34700.0,40005.826487393046,1.1529056624608947
14.0,5.0,0.5102040816326531,0.4594594594594595,0.20987654320987653,0.288135593220339,0.5102040816326531,-0.0016429749859356514,7400.0,7324.39415386319,0.9897829937652959,0.000708381630491801,26900.0,25856.603665110284,0.9612120321602337,34300.0,33276.40001767904,0.9701574349177564
30.0,1.0,0.6616314199395771,0.5161290322580645,0.41739130434782606,0.4615384615384615,0.6616314199395771,0.00120629051641691,9300.0,10378.020141784993,1.1159161442779562,0.000707850945283209,23800.0,25924.904460550973,1.08928170002315,33100.0,40400.56258728018,1.220560803241093
30.0,5.0,0.4831804281345566,0.4,0.20915032679738563,0.27467811158798283,0.4831804281345566,-0.005308858520360333,8000.0,7773.122439111137,0.9716403048888922,-0.0003939254312060017,24700.0,23392.485348486192,0.9470641841492385,32700.0,30878.784100776098,0.9443053241827553
