Date,Open,High,Low,Close,Adj Close,Volume
2018-12-07,45.715000,46.230000,45.450001,45.500000,45.500000,72509
2018-12-10,44.990002,45.130001,44.404999,44.525002,44.525002,78529
2018-12-11,45.115002,45.840000,45.000000,45.505001,45.505001,121827
2018-12-12,45.560001,46.000000,45.529999,45.910000,45.910000,32726
2018-12-13,45.860001,45.900002,45.500000,45.665001,45.665001,49035
2018-12-14,45.189999,45.570000,45.154999,45.360001,45.360001,77877
2018-12-17,45.075001,45.095001,44.470001,44.785000,44.785000,98373
2018-12-18,44.235001,44.419998,44.099998,44.185001,44.185001,85331
2018-12-19,44.009998,44.200001,43.904999,44.134998,44.134998,80282
2018-12-20,43.040001,43.330002,42.919998,42.959999,42.959999,226248
2018-12-21,42.755001,43.195000,42.549999,42.845001,42.845001,139009
2018-12-24,42.369999,42.400002,41.720001,41.805000,41.805000,62716
2018-12-27,42.974998,42.974998,41.845001,42.259998,42.259998,97676
2018-12-28,42.724998,43.235001,42.619999,42.980000,42.980000,94211
2018-12-31,43.209999,43.299999,43.160000,43.299999,43.299999,25182
2019-01-02,42.564999,43.535000,42.250000,43.435001,43.435001,118716
2019-01-03,43.000000,43.389999,42.549999,42.785000,42.785000,181639
2019-01-04,43.064999,43.875000,42.950001,43.779999,43.779999,175144
2019-01-07,43.985001,43.994999,43.645000,43.994999,43.994999,43582
2019-01-08,44.189999,44.599998,44.145000,44.195000,44.195000,48445
2019-01-09,44.514999,44.695000,44.250000,44.450001,44.450001,88793
2019-01-10,44.099998,44.535000,44.005001,44.535000,44.535000,91008
2019-01-11,44.619999,44.700001,44.435001,44.680000,44.680000,52131
2019-01-14,44.450001,44.639999,44.375000,44.584999,44.584999,94219
2019-01-15,44.865002,45.099998,44.700001,45.084999,45.084999,117809
2019-01-16,45.275002,45.445000,45.145000,45.384998,45.384998,148758
2019-01-17,45.075001,45.459999,45.035000,45.439999,45.439999,304488
2019-01-18,45.735001,46.314999,45.730000,46.314999,46.314999,134905
2019-01-21,46.099998,46.195000,46.060001,46.165001,46.165001,61289
2019-01-22,45.994999,46.090000,45.814999,45.919998,45.919998,60439
2019-01-23,45.654999,46.000000,45.549999,45.615002,45.615002,61750
2019-01-24,45.695000,46.000000,45.695000,45.895000,45.895000,51388
2019-01-25,46.154999,46.270000,46.145000,46.180000,46.180000,103802
2019-01-28,45.990002,45.990002,45.509998,45.580002,45.580002,62994
2019-01-29,45.599998,45.950001,45.560001,45.750000,45.750000,33440
2019-01-30,45.855000,46.095001,45.779999,46.084999,46.084999,110198
2019-01-31,46.240002,46.500000,46.080002,46.500000,46.500000,50130
2019-02-01,46.595001,46.660000,46.369999,46.525002,46.525002,64427
2019-02-04,46.669998,46.720001,46.480000,46.720001,46.720001,67776
2019-02-05,46.880001,47.294998,46.875000,47.240002,47.240002,106863
2019-02-06,47.200001,47.349998,47.130001,47.290001,47.290001,36416
2019-02-07,47.220001,47.290001,46.660000,46.660000,46.660000,51725
2019-02-08,46.715000,46.884998,46.564999,46.619999,46.619999,97353
2019-02-11,46.919998,47.230000,46.919998,47.119999,47.119999,45475
2019-02-12,47.400002,47.580002,47.400002,47.520000,47.520000,35197
2019-02-13,47.700001,47.955002,47.599998,47.764999,47.764999,36934
2019-02-14,48.005001,48.090000,47.500000,47.654999,47.654999,37974
2019-02-15,47.610001,48.345001,47.564999,48.220001,48.220001,53730
2019-02-18,48.275002,48.314999,48.115002,48.230000,48.230000,85853
2019-02-19,48.244999,48.270000,48.064999,48.174999,48.174999,54675
2019-02-20,48.215000,48.340000,48.090000,48.255001,48.255001,61242
2019-02-21,48.415001,48.455002,48.099998,48.195000,48.195000,67308
2019-02-22,48.215000,48.474998,48.189999,48.455002,48.455002,45140
2019-02-25,48.634998,48.775002,48.535000,48.674999,48.674999,45208
2019-02-26,48.400002,48.590000,48.299999,48.564999,48.564999,48115
2019-02-27,48.305000,48.404999,48.180000,48.369999,48.369999,51539
2019-02-28,48.224998,48.410000,48.154999,48.340000,48.340000,76784
2019-03-01,48.535000,48.665001,48.389999,48.389999,48.389999,37932
2019-03-04,48.830002,48.935001,48.580002,48.580002,48.580002,76459
2019-03-05,48.584999,48.744999,48.480000,48.674999,48.674999,347724
2019-03-06,48.619999,48.674999,48.424999,48.465000,48.465000,57077
2019-03-07,48.314999,48.740002,48.189999,48.459999,48.459999,115976
2019-03-08,48.215000,48.264999,47.849998,47.985001,47.985001,73431
2019-03-11,48.314999,48.715000,48.165001,48.645000,48.645000,55360
2019-03-12,48.779999,48.799999,48.595001,48.639999,48.639999,109046
2019-03-13,48.630001,48.990002,48.615002,48.945000,48.945000,51089
2019-03-14,48.884998,49.025002,48.840000,48.970001,48.970001,60128
2019-03-15,48.900002,49.235001,48.900002,49.235001,49.235001,87226
2019-03-18,49.130001,49.255001,49.075001,49.180000,49.180000,38841
2019-03-19,49.314999,49.560001,49.264999,49.470001,49.470001,68074
2019-03-20,49.279999,49.345001,48.959999,48.959999,48.959999,73540
2019-03-21,48.820000,49.389999,48.720001,49.314999,49.314999,47552
2019-03-22,49.389999,49.485001,48.900002,48.939999,48.939999,95938
2019-03-25,48.680000,48.820000,48.485001,48.669998,48.669998,60441
2019-03-26,48.840000,49.275002,48.805000,49.075001,49.075001,62621
2019-03-27,49.360001,49.369999,48.849998,49.035000,49.035000,35705
2019-03-28,49.095001,49.400002,49.095001,49.169998,49.169998,75936
2019-03-29,49.435001,49.570000,49.380001,49.535000,49.535000,54461
2019-04-01,49.834999,50.125000,49.834999,50.099998,50.099998,127640
2019-04-02,50.200001,50.355000,50.150002,50.299999,50.299999,74312
2019-04-03,50.430000,50.555000,50.330002,50.540001,50.540001,47226
2019-04-04,50.360001,50.529999,50.299999,50.375000,50.375000,40852
2019-04-05,50.490002,50.674999,50.400002,50.625000,50.625000,84527
2019-04-08,50.529999,50.584999,50.279999,50.465000,50.465000,53860
2019-04-09,50.459999,50.509998,50.139999,50.240002,50.240002,92792
2019-04-10,50.270000,50.450001,50.259998,50.340000,50.340000,42184
2019-04-11,50.400002,50.500000,50.259998,50.389999,50.389999,37271
2019-04-12,50.320000,50.520000,50.275002,50.424999,50.424999,100655
2019-04-15,50.520000,50.580002,50.395000,50.494999,50.494999,83258
2019-04-16,50.564999,50.759998,50.564999,50.709999,50.709999,53807
2019-04-17,50.650002,50.840000,50.560001,50.560001,50.560001,51746
2019-04-18,50.474998,50.860001,50.439999,50.759998,50.759998,92854
2019-04-23,50.865002,51.279999,50.770000,51.279999,51.279999,96797
2019-04-24,51.264999,51.355000,51.189999,51.340000,51.340000,94517
2019-04-25,51.430000,51.544998,51.160000,51.435001,51.435001,31694
2019-04-26,51.360001,51.509998,51.270000,51.459999,51.459999,78657
2019-04-29,51.500000,51.680000,51.500000,51.615002,51.615002,48335
2019-04-30,51.439999,51.480000,51.200001,51.345001,51.345001,66358
2019-05-02,51.290001,51.355000,51.040001,51.119999,51.119999,101890
2019-05-03,51.375000,51.570000,51.279999,51.490002,51.490002,45825
2019-05-06,50.650002,51.099998,50.570000,51.049999,51.049999,60241
2019-05-07,51.139999,51.169998,50.490002,50.595001,50.595001,46053
2019-05-08,50.514999,50.605000,50.150002,50.415001,50.415001,99279
2019-05-09,50.139999,50.195000,49.450001,49.555000,49.555000,67879
2019-05-10,50.080002,50.119999,49.365002,49.450001,49.450001,113856
2019-05-13,49.820000,49.820000,49.000000,49.105000,49.105000,192762
2019-05-14,49.220001,49.735001,49.180000,49.735001,49.735001,79067
2019-05-15,49.785000,49.939999,49.320000,49.939999,49.939999,92788
2019-05-16,49.860001,50.634998,49.770000,50.634998,50.634998,76191
2019-05-17,50.375000,50.584999,50.099998,50.500000,50.500000,74673
2019-05-20,50.415001,50.450001,49.779999,49.980000,49.980000,123830
2019-05-21,50.200001,50.345001,50.090000,50.279999,50.279999,79636
2019-05-22,50.279999,50.310001,49.980000,50.220001,50.220001,106136
2019-05-23,49.985001,49.985001,49.505001,49.544998,49.544998,103013
2019-05-24,49.660000,49.869999,49.500000,49.605000,49.605000,96522
2019-05-27,49.814999,49.880001,49.695000,49.735001,49.735001,43893
2019-05-28,49.855000,49.880001,49.599998,49.700001,49.700001,68665
2019-05-29,49.270000,49.275002,49.080002,49.115002,49.115002,104640
2019-05-30,49.310001,49.474998,49.209999,49.230000,49.230000,45290
2019-05-31,48.860001,48.900002,48.555000,48.895000,48.895000,121895
2019-06-03,48.459999,48.720001,48.294998,48.645000,48.645000,137764
2019-06-04,48.250000,48.970001,48.209999,48.955002,48.955002,125350
2019-06-05,49.160000,49.459999,49.084999,49.285000,49.285000,101507
2019-06-06,49.560001,49.779999,49.299999,49.435001,49.435001,64984
2019-06-07,49.750000,50.025002,49.564999,49.880001,49.880001,107191
2019-06-10,50.110001,50.380001,50.110001,50.349998,50.349998,29369
2019-06-11,50.299999,50.570000,50.259998,50.294998,50.294998,92780
2019-06-12,50.009998,50.174999,49.959999,50.105000,50.105000,55654
2019-06-13,50.115002,50.459999,50.090000,50.305000,50.305000,81954
2019-06-14,50.279999,50.430000,50.169998,50.400002,50.400002,53870
2019-06-17,50.544998,50.564999,50.320000,50.430000,50.430000,53636
2019-06-18,50.355000,51.305000,50.259998,51.180000,51.180000,73806
2019-06-19,51.220001,51.224998,51.049999,51.095001,51.095001,77699
2019-06-20,51.369999,51.470001,51.250000,51.270000,51.270000,190267
2019-06-21,51.349998,51.349998,51.040001,51.255001,51.255001,44661
2019-06-24,51.000000,51.035000,50.830002,50.895000,50.895000,64557
2019-06-25,50.709999,50.840000,50.615002,50.689999,50.689999,63457
2019-06-26,50.575001,50.810001,50.470001,50.514999,50.514999,102447
2019-06-27,50.730000,50.730000,50.445000,50.590000,50.590000,95388
2019-06-28,50.650002,50.799999,50.650002,50.799999,50.799999,44045
2019-07-01,51.680000,51.695000,51.430000,51.500000,51.500000,124125
2019-07-02,51.630001,51.709999,51.490002,51.590000,51.590000,63084
2019-07-03,51.830002,52.099998,51.825001,52.099998,52.099998,74747
2019-07-04,52.215000,52.270000,52.139999,52.220001,52.220001,227533
2019-07-05,52.250000,52.250000,51.950001,52.130001,52.130001,78455
2019-07-08,52.080002,52.145000,51.990002,52.029999,52.029999,58847
2019-07-09,51.825001,52.009998,51.764999,51.959999,51.959999,67888
2019-07-10,51.930000,52.290001,51.845001,52.020000,52.020000,43630
2019-07-11,52.139999,52.185001,52.000000,52.105000,52.105000,73174
2019-07-12,52.125000,52.279999,52.105000,52.200001,52.200001,31675
2019-07-15,52.250000,52.349998,52.165001,52.275002,52.275002,63464
2019-07-16,52.320000,52.509998,52.290001,52.450001,52.450001,49139
2019-07-17,52.439999,52.474998,52.090000,52.154999,52.154999,57368
2019-07-18,51.770000,52.055000,51.740002,51.875000,51.875000,86940
2019-07-19,52.180000,52.299999,52.139999,52.244999,52.244999,99566
2019-07-22,51.955002,52.150002,51.955002,52.029999,52.029999,62592
2019-07-23,52.340000,52.650002,52.340000,52.555000,52.555000,39149
2019-07-24,52.705002,52.845001,52.595001,52.755001,52.755001,47359
2019-07-25,53.040001,53.244999,52.480000,52.665001,52.665001,57023
2019-07-26,52.669998,52.965000,52.669998,52.965000,52.965000,50972
2019-07-29,52.889999,53.070000,52.834999,52.855000,52.855000,57480
2019-07-30,52.860001,52.869999,52.360001,52.544998,52.544998,58739
2019-07-31,52.540001,52.685001,52.540001,52.650002,52.650002,47524
2019-08-01,52.494999,52.959999,52.494999,52.959999,52.959999,42561
2019-08-02,51.810001,52.000000,51.200001,51.320000,51.320000,138679
2019-08-05,50.924999,50.950001,49.889999,49.974998,49.974998,361340
2019-08-06,49.645000,50.185001,49.525002,49.654999,49.654999,238265
2019-08-07,49.974998,50.369999,49.230000,49.775002,49.775002,92435
2019-08-08,50.380001,50.845001,50.139999,50.845001,50.845001,43150
2019-08-09,50.939999,51.000000,50.465000,50.500000,50.500000,71214
2019-08-12,50.950001,51.035000,50.200001,50.209999,50.209999,58043
2019-08-13,50.115002,51.119999,49.895000,50.735001,50.735001,48446
2019-08-14,50.845001,50.865002,49.820000,50.020000,50.020000,62994
2019-08-15,50.029999,50.099998,49.299999,49.915001,49.915001,48147
2019-08-16,50.200001,50.685001,50.200001,50.634998,50.634998,94472
2019-08-19,51.110001,51.250000,50.950001,51.235001,51.235001,45486
2019-08-20,51.320000,51.400002,50.970001,51.090000,51.090000,75622
2019-08-21,51.040001,51.325001,51.020000,51.320000,51.320000,28776
2019-08-22,51.290001,51.480000,51.000000,51.115002,51.115002,28538
2019-08-23,51.480000,51.500000,50.384998,50.384998,50.384998,66313
2019-08-26,50.200001,50.689999,50.169998,50.415001,50.415001,80851
2019-08-27,50.470001,50.884998,50.369999,50.685001,50.685001,76422
2019-08-28,50.555000,50.740002,50.299999,50.740002,50.740002,56902
2019-08-29,50.730000,51.435001,50.730000,51.435001,51.435001,32926
2019-08-30,51.509998,51.919998,51.509998,51.759998,51.759998,93222
2019-09-02,51.750000,51.980000,51.720001,51.820000,51.820000,89321
2019-09-03,51.750000,51.889999,51.450001,51.680000,51.680000,206852
2019-09-04,52.000000,52.174999,51.830002,51.959999,51.959999,37760
2019-09-05,52.349998,52.599998,52.220001,52.570000,52.570000,78516
2019-09-06,52.570000,52.750000,52.480000,52.599998,52.599998,68135
2019-09-09,52.840000,52.880001,52.590000,52.634998,52.634998,69762
2019-09-10,52.509998,52.599998,52.340000,52.404999,52.404999,79864
2019-09-11,52.750000,53.139999,52.709999,53.125000,53.125000,39687
2019-09-12,53.299999,53.700001,53.000000,53.224998,53.224998,151337
2019-09-13,53.134998,53.299999,53.084999,53.250000,53.250000,46435
2019-09-16,52.970001,53.330002,52.860001,53.244999,53.244999,96070
2019-09-17,53.169998,53.270000,53.020000,53.090000,53.090000,29512
2019-09-18,53.049999,53.169998,53.005001,53.005001,53.005001,91030
2019-09-19,53.000000,53.470001,53.000000,53.470001,53.470001,163274
2019-09-20,53.259998,53.580002,53.250000,53.560001,53.560001,79204
2019-09-23,53.369999,53.419998,53.119999,53.235001,53.235001,113357
2019-09-24,53.439999,53.490002,53.195000,53.195000,53.195000,74076
2019-09-25,52.919998,53.125000,52.599998,53.099998,53.099998,57170
2019-09-26,53.154999,53.549999,53.150002,53.189999,53.189999,39987
2019-09-27,53.450001,53.549999,53.200001,53.369999,53.369999,42293
2019-09-30,53.160000,53.465000,53.090000,53.459999,53.459999,82387
2019-10-01,53.709999,53.790001,52.939999,52.985001,52.985001,110232
2019-10-02,52.730000,52.750000,51.580002,51.580002,51.580002,81499
2019-10-03,51.735001,51.799999,50.935001,51.540001,51.540001,78971
2019-10-04,51.845001,52.279999,51.689999,52.279999,52.279999,74113
2019-10-07,52.264999,52.520000,52.215000,52.520000,52.520000,77864
2019-10-08,52.439999,52.459999,51.744999,51.820000,51.820000,86294
2019-10-09,51.689999,52.099998,51.689999,51.970001,51.970001,71926
2019-10-10,51.904999,52.435001,51.700001,52.375000,52.375000,72566
2019-10-11,52.459999,53.110001,52.450001,53.110001,53.110001,54620
2019-10-14,52.880001,52.880001,52.529999,52.834999,52.834999,88835
2019-10-15,53.020000,53.389999,52.955002,53.290001,53.290001,113475
2019-10-16,53.200001,53.294998,53.025002,53.084999,53.084999,102459
2019-10-17,52.974998,53.169998,52.884998,52.884998,52.884998,70225
2019-10-18,52.869999,52.910000,52.680000,52.705002,52.705002,40833
2019-10-21,52.750000,53.000000,52.680000,52.985001,52.985001,32109
2019-10-22,53.070000,53.195000,52.950001,53.105000,53.105000,34266
2019-10-23,52.910000,53.119999,52.845001,53.095001,53.095001,29854
2019-10-24,53.165001,53.419998,53.099998,53.419998,53.419998,38605
2019-10-25,53.345001,53.639999,53.195000,53.634998,53.634998,34502
2019-10-28,53.630001,53.880001,53.564999,53.799999,53.799999,49679
2019-10-29,53.845001,53.845001,53.680000,53.810001,53.810001,55448
2019-10-30,53.680000,53.775002,53.500000,53.665001,53.665001,85989
2019-10-31,53.709999,53.770000,53.369999,53.389999,53.389999,47182
2019-11-01,53.639999,54.000000,53.619999,53.865002,53.865002,48521
2019-11-04,54.130001,54.400002,54.095001,54.360001,54.360001,71734
2019-11-05,54.400002,54.755001,54.389999,54.639999,54.639999,150320
2019-11-06,54.529999,54.625000,54.439999,54.625000,54.625000,85306
2019-11-07,54.919998,55.095001,54.799999,55.080002,55.080002,42802
2019-11-08,54.805000,55.009998,54.750000,54.980000,54.980000,68909
2019-11-11,54.860001,54.939999,54.750000,54.880001,54.880001,59575
2019-11-12,55.049999,55.340000,54.965000,55.250000,55.250000,51544
2019-11-13,55.075001,55.130001,54.770000,55.125000,55.125000,68447
2019-11-14,55.084999,55.154999,55.000000,55.005001,55.005001,35113
2019-11-15,55.224998,55.259998,55.055000,55.255001,55.255001,38439
2019-11-18,55.334999,55.380001,55.064999,55.180000,55.180000,46740
2019-11-19,55.330002,55.480000,55.075001,55.180000,55.180000,73443
2019-11-20,55.005001,55.174999,54.904999,55.110001,55.110001,78882
2019-11-21,54.830002,54.980000,54.750000,54.855000,54.855000,94712
2019-11-22,55.020000,55.200001,55.020000,55.110001,55.110001,57715
2019-11-25,55.419998,55.689999,55.419998,55.674999,55.674999,47501
2019-11-26,55.665001,55.790001,55.599998,55.750000,55.750000,87290
2019-11-27,55.974998,56.044998,55.900002,56.009998,56.009998,80018
2019-11-28,55.860001,56.009998,55.840000,55.990002,55.990002,61420
2019-11-29,55.810001,56.020000,55.740002,55.740002,55.740002,92684
2019-12-02,55.919998,56.055000,54.849998,54.860001,54.860001,137863
2019-12-03,55.055000,55.099998,54.250000,54.360001,54.360001,127153
2019-12-04,54.560001,55.055000,54.505001,55.040001,55.040001,86568
2019-12-05,55.115002,55.230000,54.799999,54.884998,54.884998,50915
2019-12-06,55.090000,55.779999,55.049999,55.779999,55.779999,65467
2019-12-09,55.650002,55.654999,55.514999,55.580002,55.580002,62259
2019-12-10,55.410000,55.485001,54.990002,55.375000,55.375000,41675
2019-12-11,55.419998,55.470001,55.275002,55.380001,55.380001,75246
2019-12-12,55.380001,55.865002,55.150002,55.634998,55.634998,61542
2019-12-13,55.840000,56.005001,55.599998,55.735001,55.735001,99967
2019-12-16,56.014999,56.360001,55.994999,56.310001,56.310001,195502
2019-12-17,56.215000,56.220001,56.000000,56.134998,56.134998,129337
2019-12-18,56.160000,56.334999,56.134998,56.279999,56.279999,72752
2019-12-19,56.259998,56.360001,56.160000,56.360001,56.360001,38336
2019-12-20,56.415001,56.884998,56.375000,56.884998,56.884998,68028
2019-12-23,56.840000,56.970001,56.790001,56.840000,56.840000,187861
2019-12-24,56.840000,56.955002,56.799999,56.840000,56.840000,52582
2019-12-27,57.000000,57.035000,56.689999,56.779999,56.779999,93349
2019-12-30,56.650002,56.674999,56.185001,56.209999,56.209999,93388
2019-12-31,56.189999,56.270000,56.080002,56.110001,56.110001,98344
2020-01-02,56.584999,56.939999,56.570000,56.715000,56.715000,72586
2020-01-03,56.595001,56.785000,56.349998,56.685001,56.685001,81021
2020-01-06,56.470001,56.590000,56.105000,56.529999,56.529999,79746
2020-01-07,56.810001,56.959999,56.669998,56.900002,56.900002,64791
2020-01-08,56.695000,57.080002,56.615002,57.080002,57.080002,75533
2020-01-09,57.480000,57.535000,57.334999,57.465000,57.465000,149049
2020-01-10,57.650002,57.715000,57.419998,57.419998,57.419998,159774
2020-01-13,57.400002,57.520000,57.270000,57.375000,57.375000,66680
2020-01-14,57.465000,57.730000,57.285000,57.584999,57.584999,87287
2020-01-15,57.610001,57.639999,57.380001,57.610001,57.610001,47155
2020-01-16,57.715000,57.860001,57.615002,57.845001,57.845001,37265
2020-01-17,58.099998,58.380001,58.055000,58.299999,58.299999,113129
2020-01-20,58.299999,58.395000,58.255001,58.375000,58.375000,94315
2020-01-21,58.090000,58.299999,57.980000,58.294998,58.294998,61253
2020-01-22,58.500000,58.700001,58.320000,58.400002,58.400002,66822
2020-01-23,58.230000,58.320000,58.009998,58.185001,58.185001,57234
2020-01-24,58.540001,58.764999,58.430000,58.470001,58.470001,52879
2020-01-27,57.580002,57.660000,57.099998,57.230000,57.230000,126725
2020-01-28,57.490002,57.849998,57.209999,57.834999,57.834999,115912
2020-01-29,57.939999,58.105000,57.750000,58.000000,58.000000,79603
2020-01-30,57.264999,57.570000,57.139999,57.349998,57.349998,75109
2020-01-31,57.705002,57.740002,56.685001,56.689999,56.689999,91592
2020-02-03,56.919998,57.334999,56.720001,57.049999,57.049999,120222
2020-02-04,57.450001,58.080002,57.439999,58.080002,58.080002,85281
2020-02-05,57.910000,58.700001,57.889999,58.610001,58.610001,64034
2020-02-06,59.070000,59.125000,58.759998,59.049999,59.049999,87082
2020-02-07,59.000000,59.084999,58.709999,59.025002,59.025002,63059
2020-02-10,58.830002,59.209999,58.680000,59.165001,59.165001,77093
2020-02-11,59.570000,59.775002,59.459999,59.605000,59.605000,70749
2020-02-12,59.680000,59.965000,59.610001,59.945000,59.945000,127035
2020-02-13,59.759998,60.160000,59.490002,60.160000,60.160000,97482
2020-02-14,60.220001,60.294998,60.000000,60.160000,60.160000,91628
2020-02-17,60.310001,60.360001,60.209999,60.345001,60.345001,57626
2020-02-18,59.930000,60.250000,59.869999,59.950001,59.950001,64497
2020-02-19,60.340000,60.575001,60.259998,60.564999,60.564999,79176
2020-02-20,60.490002,60.529999,59.904999,59.904999,59.904999,91111
2020-02-21,59.840000,60.035000,59.230000,59.529999,59.529999,81873
2020-02-24,58.340000,58.369999,57.389999,57.544998,57.544998,390913
2020-02-25,57.860001,57.919998,56.415001,56.590000,56.590000,180134
2020-02-26,56.029999,56.590000,54.904999,56.395000,56.395000,371732
2020-02-27,55.099998,55.195000,53.115002,53.945000,53.945000,337133
2020-02-28,51.985001,52.330002,51.000000,51.785000,51.785000,781501
2020-03-02,52.770000,53.099998,50.955002,52.369999,52.369999,693601
2020-03-03,53.384998,54.400002,52.625000,52.970001,52.970001,581272
2020-03-04,52.845001,53.720001,52.665001,53.430000,53.430000,260718
2020-03-05,53.750000,53.830002,52.560001,53.040001,53.040001,284770
2020-03-06,51.770000,51.910000,50.095001,50.820000,50.820000,437360
2020-03-09,47.615002,48.520000,46.200001,47.720001,47.720001,584681
2020-03-10,48.000000,49.294998,46.584999,47.180000,47.180000,607354
2020-03-11,47.814999,48.314999,47.064999,47.264999,47.264999,280122
2020-03-12,44.834999,45.099998,42.560001,43.044998,43.044998,745540
2020-03-13,44.290001,45.645000,42.790001,43.755001,43.755001,593329
