Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,120.650002,121.559998,120.459999,121.510002,108.775284,17409000
2019-01-02,121.660004,122.160004,121.339996,122.150002,109.348236,19841500
2019-01-03,122.290001,123.860001,122.230003,123.540001,110.592552,21187000
2019-01-04,122.339996,122.559998,121.650002,122.110001,109.312378,12970200
2019-01-07,122.620003,122.650002,121.620003,121.750000,108.990128,8498100
2019-01-08,121.690002,121.940002,121.389999,121.430000,108.703690,7737100
2019-01-09,121.260002,121.430000,120.800003,121.239998,108.533600,9349200
2019-01-10,121.279999,121.410004,120.339996,120.459999,107.835335,8222900
2019-01-11,120.830002,121.269997,120.680000,120.930000,108.256088,5786900
2019-01-14,120.900002,121.010002,120.239998,120.480003,107.853249,6730500
2019-01-15,120.559998,120.570000,119.949997,120.040001,107.459373,8997400
2019-01-16,119.589996,120.389999,119.510002,120.160004,107.566803,6048400
2019-01-17,120.220001,120.529999,119.889999,120.190002,107.593643,8153400
2019-01-18,119.839996,120.120003,119.389999,119.559998,107.029663,14106400
2019-01-22,120.309998,120.720001,120.070000,120.370003,107.754791,8881100
2019-01-23,119.879997,120.620003,119.830002,120.320000,107.709984,5776800
2019-01-24,120.910004,121.260002,120.709999,121.110001,108.417229,7121900
2019-01-25,120.589996,120.750000,120.320000,120.529999,107.898010,6460800
2019-01-28,120.540001,120.940002,120.410004,120.410004,107.790573,6435800
2019-01-29,120.529999,121.040001,120.389999,121.019997,108.336662,5750100
2019-01-30,120.839996,120.980003,120.330002,120.930000,108.256088,10571300
2019-01-31,121.550003,122.180000,121.500000,121.970001,109.187073,11843400
2019-02-01,121.480003,121.570000,120.839996,120.959999,108.527641,12024600
2019-02-04,120.440002,120.550003,120.019997,120.419998,108.043129,8966200
2019-02-05,120.730003,121.230003,120.660004,120.970001,108.536575,6983300
2019-02-06,121.360001,121.410004,120.730003,121.029999,108.590431,5184000
2019-02-07,121.459999,121.910004,121.230003,121.830002,109.308205,8781000
2019-02-08,122.260002,122.470001,122.070000,122.349998,109.774765,5885400
2019-02-11,121.860001,122.180000,121.750000,121.870003,109.344101,4352800
2019-02-12,121.660004,121.750000,121.199997,121.559998,109.065933,7939600
2019-02-13,121.150002,121.389999,120.910004,121.099998,108.653236,4757700
2019-02-14,122.139999,122.199997,121.580002,121.790001,109.272301,5868900
2019-02-15,121.559998,122.019997,121.540001,121.980003,109.442787,5527200
2019-02-19,122.419998,122.540001,121.949997,122.290001,109.720940,5872800
2019-02-20,121.949997,122.080002,121.589996,121.940002,109.406929,4455800
2019-02-21,121.070000,121.160004,120.699997,120.849998,108.428940,7382500
2019-02-22,121.470001,121.949997,121.419998,121.570000,109.074959,6374600
2019-02-25,121.169998,121.300003,120.919998,121.209999,108.751945,6293500
2019-02-26,121.730003,121.820000,121.360001,121.809998,109.290276,6028900
2019-02-27,121.120003,121.129997,120.279999,120.430000,108.052132,7737300
2019-02-28,120.559998,120.620003,119.709999,120.019997,107.684242,9533400
2019-03-01,119.330002,119.529999,118.639999,118.660004,106.688927,13541100
2019-03-04,119.290001,119.769997,119.059998,119.589996,107.525093,9808500
2019-03-05,119.279999,119.870003,119.269997,119.839996,107.749863,5595200
2019-03-06,119.919998,120.519997,119.889999,120.279999,108.145439,7766700
2019-03-07,120.639999,121.260002,120.610001,121.059998,108.846809,8187200
2019-03-08,121.120003,121.690002,120.849998,121.570000,109.305351,7517600
2019-03-11,121.400002,121.419998,120.980003,121.209999,108.981667,5157800
2019-03-12,121.300003,122.230003,121.260002,122.059998,109.745872,6422300
2019-03-13,121.660004,121.959999,121.620003,121.830002,109.539124,4386300
2019-03-14,121.690002,121.760002,120.919998,120.949997,108.747902,8188400
2019-03-15,121.739998,121.949997,121.400002,121.750000,109.467201,4302000
2019-03-18,121.570000,121.870003,121.519997,121.680000,109.404282,3893300
2019-03-19,121.089996,121.620003,120.889999,121.410004,109.161484,5220200
2019-03-20,121.739998,122.849998,121.730003,122.680000,110.303383,10123700
2019-03-21,122.959999,123.089996,122.739998,122.949997,110.546112,7182600
2019-03-22,124.209999,125.279999,124.059998,124.860001,112.263443,13077000
2019-03-25,124.809998,125.940002,124.510002,125.059998,112.443230,9736300
2019-03-26,124.699997,125.290001,124.620003,124.970001,112.362335,7502000
2019-03-27,125.419998,126.339996,125.309998,126.120003,113.396324,14207200
2019-03-28,126.250000,126.690002,126.010002,126.559998,113.791916,9143200
