Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,156.899994,160.779999,156.899994,159.809998,148.309677,328200
2019-01-07,160.389999,162.639999,160.089996,161.229996,149.627457,366600
2019-01-08,162.770004,163.250000,160.789993,162.960007,151.232941,540900
2019-01-09,163.550003,164.559998,163.130005,163.600006,151.826904,706900
2019-01-10,162.759995,164.320007,162.149994,164.240005,152.420883,300400
2019-01-11,163.630005,164.690002,163.240005,164.639999,152.792084,266900
2019-01-14,163.580002,164.949997,162.740005,162.759995,151.047363,209700
2019-01-15,163.070007,165.770004,163.000000,165.770004,153.840759,244500
2019-01-16,165.919998,166.929993,165.440002,165.440002,153.534531,286800
2019-01-17,165.089996,167.690002,165.089996,166.979996,154.963684,207700
2019-01-18,168.199997,168.899994,166.889999,168.860001,156.708420,312900
2019-01-22,167.669998,168.000000,166.389999,167.539993,155.483383,376200
2019-01-23,168.160004,168.740005,165.809998,167.529999,155.474091,199600
2019-01-24,167.330002,167.509995,165.710007,166.339996,154.369751,151200
2019-01-25,167.149994,167.500000,166.339996,167.029999,155.010086,284300
2019-01-28,165.990005,166.250000,164.250000,164.940002,153.070480,303600
2019-01-29,164.759995,165.759995,164.399994,165.529999,153.618027,435100
2019-01-30,166.279999,168.429993,165.869995,167.970001,155.882416,484800
2019-01-31,167.639999,170.500000,167.639999,170.130005,157.886993,395800
2019-02-01,170.259995,170.740005,169.199997,170.380005,158.118988,330500
2019-02-04,170.380005,170.380005,168.679993,170.119995,157.877686,223100
2019-02-05,170.410004,171.500000,169.889999,169.949997,157.719955,235000
2019-02-06,169.559998,170.740005,168.880005,170.580002,158.304611,280600
2019-02-07,169.550003,169.750000,167.669998,168.559998,156.429962,219700
2019-02-08,167.820007,168.830002,167.649994,168.830002,156.680511,250600
2019-02-11,169.270004,169.669998,168.440002,168.850006,156.699112,174600
2019-02-12,169.679993,171.259995,169.369995,171.149994,158.833603,236200
2019-02-13,171.610001,172.130005,170.869995,171.639999,159.288345,337500
2019-02-14,171.389999,172.639999,171.000000,172.050003,159.668823,145200
2019-02-15,173.029999,174.669998,173.029999,174.600006,162.035309,146000
2019-02-19,174.360001,174.850006,174.039993,174.100006,161.571289,383400
2019-02-20,173.779999,174.020004,172.899994,173.889999,161.376434,942900
2019-02-21,173.380005,173.479996,171.570007,172.350006,159.947250,181900
2019-02-22,172.690002,174.100006,172.509995,173.979996,161.459946,165100
2019-02-25,175.000000,175.559998,174.500000,174.619995,162.053879,591200
2019-02-26,174.289993,174.580002,173.789993,173.889999,161.376434,172400
2019-02-27,173.399994,174.089996,172.750000,173.460007,160.977386,166200
2019-02-28,173.220001,173.880005,172.800003,172.919998,160.476212,192500
2019-03-01,174.020004,175.779999,174.000000,175.580002,162.944809,128900
2019-03-04,176.229996,176.300003,171.809998,173.130005,160.671127,320300
2019-03-05,173.179993,173.660004,172.089996,172.899994,160.457687,206500
2019-03-06,172.910004,173.000000,169.520004,169.869995,157.645676,468900
2019-03-07,169.690002,169.869995,168.139999,168.699997,156.559906,268500
2019-03-08,167.720001,168.449997,166.990005,168.350006,156.235107,211300
2019-03-11,168.889999,170.720001,168.500000,170.610001,158.332458,492900
2019-03-12,170.960007,172.309998,170.889999,171.899994,159.529617,254400
2019-03-13,172.470001,174.250000,172.429993,173.740005,161.237228,140700
2019-03-14,173.860001,173.869995,172.929993,173.350006,160.875259,105900
2019-03-15,173.779999,174.600006,173.350006,174.300003,161.756958,145900
2019-03-18,174.410004,174.600006,173.339996,174.110001,161.580597,186500
2019-03-19,174.860001,175.869995,174.309998,175.369995,162.749924,288400
2019-03-20,175.229996,175.500000,173.490005,174.259995,161.719803,259700
2019-03-21,171.820007,174.289993,171.589996,174.070007,162.575302,214700
2019-03-22,173.419998,173.809998,170.369995,170.460007,159.203705,152100
2019-03-25,170.389999,170.860001,168.929993,170.330002,159.082306,455200
2019-03-26,171.490005,172.509995,170.759995,171.440002,160.118973,242600
2019-03-27,171.389999,171.550003,168.580002,169.830002,158.615265,194600
2019-03-28,170.149994,170.899994,169.429993,170.449997,159.194351,237000
2019-03-29,171.509995,172.669998,171.110001,172.479996,161.090256,153000
2019-04-01,173.580002,173.970001,172.339996,172.720001,161.314468,194100
2019-04-02,172.779999,172.929993,172.149994,172.520004,161.127640,152900
2019-04-03,173.389999,173.389999,171.960007,172.520004,161.127640,337500
2019-04-04,172.679993,172.889999,171.000000,172.080002,160.716736,364600
2019-04-05,172.500000,173.720001,172.500000,173.380005,161.930862,118500
2019-04-08,173.199997,173.300003,171.979996,173.279999,161.837463,313000
2019-04-09,172.710007,173.100006,172.089996,172.470001,161.080978,136000
2019-04-10,172.759995,173.279999,172.610001,172.850006,161.435883,168900
2019-04-11,173.160004,173.250000,170.080002,170.750000,159.474548,215100
2019-04-12,171.479996,171.509995,169.039993,169.270004,158.092285,399100
2019-04-15,169.500000,170.020004,168.949997,169.699997,158.493851,203800
2019-04-16,171.100006,171.320007,166.119995,166.490005,155.495850,315600
2019-04-17,167.020004,167.270004,160.330002,161.139999,150.499146,971600
2019-04-18,161.690002,162.520004,159.000000,161.470001,150.807358,461000
2019-04-22,161.190002,162.610001,160.820007,161.669998,150.994156,407300
2019-04-23,161.630005,165.279999,161.500000,164.429993,153.571899,594000
2019-04-24,164.429993,164.869995,163.460007,164.270004,153.422485,396600
2019-04-25,164.050003,166.240005,163.160004,165.929993,154.972824,495900
2019-04-26,166.139999,167.639999,165.589996,167.630005,156.560577,333900
2019-04-29,167.669998,167.960007,166.610001,167.270004,156.224304,243700
2019-04-30,167.679993,167.990005,166.330002,167.830002,156.747360,185000
2019-05-01,167.940002,168.419998,166.449997,167.080002,156.046890,207400
2019-05-02,166.979996,168.080002,166.070007,168.070007,156.971558,293600
2019-05-03,168.520004,169.649994,168.429993,169.610001,158.409821,226900
2019-05-06,166.899994,170.940002,166.470001,170.759995,159.483871,351600
2019-05-07,169.100006,169.860001,166.130005,167.160004,156.121613,422700
2019-05-08,166.940002,168.169998,166.100006,167.440002,156.383087,333200
2019-05-09,166.020004,167.690002,165.160004,167.270004,156.224304,448900
2019-05-10,166.740005,167.570007,163.660004,167.059998,156.028198,168400
2019-05-13,164.210007,164.830002,162.970001,163.639999,152.834030,266800
2019-05-14,164.380005,165.669998,164.300003,164.600006,153.730637,249000
2019-05-15,163.690002,165.679993,163.000000,165.179993,154.272369,251200
2019-05-16,165.649994,168.009995,165.649994,166.550003,155.551910,346300
2019-05-17,165.380005,167.440002,165.330002,166.029999,155.066193,122800
2019-05-20,165.160004,166.229996,164.630005,165.710007,154.767380,145700
2019-05-21,166.600006,168.020004,166.529999,167.369995,156.317734,148600
2019-05-22,166.899994,168.539993,166.869995,168.179993,157.074249,101300
2019-05-23,167.300003,167.309998,166.000000,167.160004,156.121613,158800
